date,code,name,new_price,price_pct,net_amount,net_super_amount,net_large_amount,net_middle_amount,net_small_amount
2022-03-21,ts300508,维宏股份,31.85,1.59,1199027.0,-1303248.0,2502275.0,43120.0,-1242147.0
2022-03-21,ts603687,大胜达,9.19,1.43,1197633.0,0.0,1197633.0,-660074.0,-537561.0
2022-03-21,ts002824,和胜股份,36.1,1.92,1197245.0,2282113.0,-1084868.0,-5798745.0,4601500.0
2022-03-21,ts689009,九号公司-WD,46.06,5.4,1194408.0,-3053683.0,4248091.0,-1531911.0,337502.0
2022-03-21,ts300596,利安隆,45.17,5.96,1192707.0,1522758.0,-330051.0,6958118.0,-8150825.0
2022-03-21,ts300298,三诺生物,19.75,0.0,1191078.0,305815.0,885263.0,1851926.0,-3043004.0
2022-03-21,ts601512,中新集团,8.69,1.4,1189450.0,0.0,1189450.0,-1205070.0,15619.0
2022-03-21,ts300283,温州宏丰,6.62,2.0,1188917.0,0.0,1188917.0,-2589975.0,1401057.0
2022-03-21,ts002486,嘉麟杰,2.75,1.1,1181861.0,441935.0,739926.0,-1554685.0,372824.0
2022-03-21,ts605196,华通线缆,10.56,4.14,1176815.0,-905281.0,2082096.0,4301597.0,-5478412.0
2022-03-21,ts603860,中公高科,25.52,-0.7,1174527.0,-22812.0,1197339.0,282334.0,-1456861.0
2022-03-21,ts603717,天域生态,9.17,5.4,1164821.0,-7045989.0,8210810.0,2608058.0,-3772879.0
2022-03-21,ts002875,安奈儿,9.7,0.0,1163449.0,0.0,1163449.0,4284165.0,-5447614.0
2022-03-21,ts605162,新中港,10.49,2.84,1162496.0,0.0,1162496.0,35562.0,-1198058.0
2022-03-21,ts300417,南华仪器,11.26,2.36,1161636.0,-1056160.0,2217796.0,90987.0,-1252623.0
2022-03-21,ts605081,太和水,27.8,2.43,1161571.0,0.0,1161571.0,1017246.0,-2178816.0
2022-03-21,ts601021,春秋航空,48.16,0.35,1161358.0,2614947.0,-1453589.0,10096217.0,-11257575.0
2022-03-21,ts600191,*ST华资,4.4,1.85,1157704.0,2234855.0,-1077151.0,-389099.0,-768604.0
2022-03-21,ts600469,风神股份,4.32,0.93,1149228.0,0.0,1149228.0,-868163.0,-281066.0
2022-03-21,ts002870,香山股份,34.33,1.78,1144944.0,0.0,1144944.0,1589833.0,-2734778.0
2022-03-21,ts000541,佛山照明,5.06,0.4,1141068.0,0.0,1141068.0,-1471714.0,330647.0
2022-03-21,ts600096,云天化,23.57,1.07,1140832.0,33625424.0,-32484592.0,-19536992.0,18396144.0
2022-03-21,ts300792,壹网壹创,34.74,0.0,1133658.0,2130975.0,-997317.0,-1974280.0,840623.0
2022-03-21,ts301046,能辉科技,47.68,0.44,1132110.0,-3594436.0,4726546.0,-5532384.0,4400274.0
2022-03-21,ts603587,地素时尚,15.77,-0.19,1131268.0,1890708.0,-759440.0,-910621.0,-220648.0
2022-03-21,ts300473,德尔股份,19.31,0.68,1125857.0,0.0,1125857.0,-1783587.0,657730.0
2022-03-21,ts300282,三盛教育,4.46,-0.45,1125150.0,0.0,1125150.0,358030.0,-1483179.0
2022-03-21,ts900948,伊泰Ｂ股,0.968,1.15,1116919.0,209303.0,907616.0,23839.0,-1140758.0
2022-03-21,ts002042,华孚时尚,4.14,0.49,1114865.0,-1212456.0,2327321.0,1744419.0,-2859283.0
2022-03-21,ts002706,良信股份,12.85,1.82,1113598.0,-2864328.0,3977926.0,-2109958.0,996360.0
2022-03-21,ts603970,中农立华,25.66,3.51,1113164.0,-796304.0,1909468.0,-34018.0,-1079146.0
2022-03-21,ts600575,淮河能源,3.29,0.92,1112454.0,3708593.0,-2596139.0,-1908833.0,796379.0
2022-03-21,ts600743,华远地产,2.18,5.83,1107645.0,4503201.0,-3395556.0,-7104949.0,5997304.0
2022-03-21,ts603025,大豪科技,21.12,2.42,1107061.0,-1724129.0,2831190.0,499223.0,-1606284.0
2022-03-21,ts301149,隆华新材,16.9,4.26,1100855.0,-1313427.0,2414282.0,8907772.0,-10008626.0
2022-03-21,ts002012,凯恩股份,5.54,1.28,1099569.0,0.0,1099569.0,162516.0,-1262085.0
2022-03-21,ts000927,中国铁物,3.19,0.31,1099277.0,2372432.0,-1273155.0,-2571527.0,1472251.0
2022-03-21,ts688799,华纳药厂,37.9,1.66,1098846.0,0.0,1098846.0,-1331636.0,232791.0
2022-03-21,ts002215,诺 普 信,6.59,2.17,1098703.0,2205341.0,-1106638.0,-2570995.0,1472292.0
2022-03-21,ts600652,*ST游久,1.5,2.04,1090125.0,0.0,1090125.0,-1253146.0,163020.0
2022-03-21,ts688686,奥普特,191.71,-1.59,1087460.0,0.0,1087460.0,1577041.0,-2664500.0
2022-03-21,ts000702,正虹科技,5.44,2.64,1087140.0,1040676.0,46464.0,2841401.0,-3928540.0
2022-03-21,ts600960,渤海汽车,3.47,1.17,1087020.0,0.0,1087020.0,-1929500.0,842480.0
2022-03-21,ts002262,恩华药业,12.58,1.86,1086815.0,0.0,1086815.0,-2605145.0,1518330.0
2022-03-21,ts300779,惠城环保,15.52,2.65,1086782.0,0.0,1086782.0,-581652.0,-505130.0
2022-03-21,ts000540,中天金融,2.36,0.0,1086645.0,524839.0,561806.0,3140185.0,-4226829.0
2022-03-21,ts603486,科沃斯,113.4,3.18,1079621.0,-438780.0,1518401.0,35547195.0,-36626817.0
2022-03-21,ts300374,中铁装配,12.76,2.0,1074192.0,6295046.0,-5220854.0,-1182711.0,108518.0
2022-03-21,ts002539,云图控股,12.74,1.51,1072037.0,2537881.0,-1465844.0,12599725.0,-13671762.0
2022-03-21,ts600160,巨化股份,13.64,1.19,1071820.0,-790630.0,1862450.0,18348857.0,-19420677.0
2022-03-21,ts001211,双枪科技,27.62,2.37,1062268.0,0.0,1062268.0,-793164.0,-269104.0
2022-03-21,ts603868,飞科电器,50.33,1.15,1061384.0,20528.0,1040856.0,-440382.0,-621001.0
2022-03-21,ts603258,电魂网络,24.13,1.81,1060784.0,647744.0,413040.0,1256441.0,-2317225.0
2022-03-21,ts300305,裕兴股份,14.38,-0.14,1050054.0,0.0,1050054.0,-4806378.0,3756324.0
2022-03-21,ts601858,中国科传,8.62,-0.46,1048462.0,0.0,1048462.0,366635.0,-1415097.0
2022-03-21,ts300453,三鑫医疗,11.3,3.2,1040139.0,3639816.0,-2599677.0,-5053695.0,4013555.0
2022-03-21,ts600792,云煤能源,4.4,0.0,1036741.0,1390189.0,-353448.0,-2829612.0,1792870.0
2022-03-21,ts300240,飞力达,7.46,0.13,1035490.0,81510.0,953980.0,-1538395.0,502906.0
2022-03-21,ts688300,联瑞新材,90.88,0.0,1031229.0,197395.0,833834.0,2966222.0,-3997451.0
2022-03-21,ts688656,浩欧博,44.77,4.04,1023259.0,1553200.0,-529941.0,-392173.0,-631086.0
2022-03-21,ts002287,奇正藏药,25.58,2.53,1010931.0,2921138.0,-1910207.0,-2412634.0,1401701.0
2022-03-21,ts603633,徕木股份,12.77,2.32,1007035.0,0.0,1007035.0,1310476.0,-2317511.0
2022-03-21,ts300602,飞荣达,15.87,0.25,1000866.0,1118599.0,-117733.0,771913.0,-1772779.0
2022-03-21,ts300464,星徽股份,6.44,1.74,998122.0,0.0,998122.0,-944455.0,-53667.0
2022-03-21,ts002889,东方嘉盛,24.27,-0.08,997783.0,0.0,997783.0,-290648.0,-707135.0
2022-03-21,ts002499,*ST科林,6.06,0.83,993948.0,0.0,993948.0,-184913.0,-809035.0
2022-03-21,ts603029,天鹅股份,17.68,1.84,989619.0,236810.0,752809.0,164284.0,-1153902.0
2022-03-21,ts603096,新经典,21.49,0.42,988967.0,0.0,988967.0,-593394.0,-395573.0
2022-03-21,ts000753,漳州发展,3.45,1.77,988079.0,1081350.0,-93271.0,-971749.0,-16330.0
2022-03-21,ts600387,ST海越,6.1,0.33,986328.0,-1013580.0,1999908.0,-2340160.0,1353832.0
2022-03-21,ts600265,*ST景谷,15.35,1.99,985672.0,0.0,985672.0,8483.0,-994155.0
2022-03-21,ts002658,雪迪龙,7.55,1.48,983550.0,1028582.0,-45032.0,-807878.0,-175673.0
2022-03-21,ts002716,金贵银业,3.03,0.33,982152.0,-1014747.0,1996899.0,-2019126.0,1036974.0
2022-03-21,ts300420,五洋停车,3.07,1.32,978214.0,0.0,978214.0,-2317564.0,1339349.0
2022-03-21,ts300611,美力科技,9.9,2.06,972565.0,0.0,972565.0,540137.0,-1512702.0
2022-03-21,ts600624,复旦复华,6.73,1.82,972079.0,1749751.0,-777672.0,781840.0,-1753920.0
2022-03-21,ts688001,华兴源创,27.9,1.64,969991.0,0.0,969991.0,-885275.0,-84717.0
2022-03-21,ts603931,格林达,27.81,1.13,964747.0,0.0,964747.0,1946376.0,-2911122.0
2022-03-21,ts002813,路畅科技,30.15,3.97,963750.0,4925171.0,-3961421.0,-9034811.0,8071061.0
2022-03-21,ts200625,长  安Ｂ,3.32,1.84,961554.0,0.0,961554.0,587158.0,-1548712.0
2022-03-21,ts300912,凯龙高科,18.23,1.67,961550.0,722000.0,239550.0,-130638.0,-830912.0
2022-03-21,ts300512,中亚股份,14.0,1.16,959177.0,0.0,959177.0,1684355.0,-2643532.0
2022-03-21,ts603916,苏博特,21.46,0.05,957584.0,0.0,957584.0,-1072911.0,115327.0
2022-03-21,ts301036,双乐股份,25.71,1.78,956806.0,0.0,956806.0,-3530640.0,2573835.0
2022-03-21,ts002998,优彩资源,7.89,1.15,951565.0,0.0,951565.0,-330067.0,-621498.0
2022-03-21,ts601177,杭齿前进,7.85,1.82,950327.0,0.0,950327.0,289935.0,-1240262.0
2022-03-21,ts002801,微光股份,21.41,3.78,947376.0,-2665213.0,3612589.0,-493251.0,-454126.0
2022-03-21,ts300865,大宏立,23.6,1.94,947191.0,0.0,947191.0,-929889.0,-17302.0
2022-03-21,ts603918,金桥信息,9.45,2.05,943464.0,-1251635.0,2195099.0,-11408050.0,10464587.0
2022-03-21,ts600980,北矿科技,16.63,1.77,941519.0,736116.0,205403.0,-164676.0,-776843.0
2022-03-21,ts300691,联合光电,15.35,0.85,932945.0,3050.0,929895.0,-665182.0,-267763.0
2022-03-21,ts000096,广聚能源,8.1,0.62,921549.0,0.0,921549.0,582953.0,-1504502.0
2022-03-21,ts600290,ST华仪,2.84,1.43,919350.0,285570.0,633780.0,-138106.0,-781243.0
2022-03-21,ts002357,富临运业,5.62,1.81,918630.0,0.0,918630.0,3035074.0,-3953703.0
2022-03-21,ts000715,中兴商业,5.03,3.71,915394.0,0.0,915394.0,-1727580.0,812186.0
2022-03-21,ts600228,返利科技,6.89,0.73,913958.0,0.0,913958.0,-1512297.0,598340.0
2022-03-21,ts688600,皖仪科技,15.55,2.71,911141.0,-6092.0,917233.0,-1557265.0,646124.0
2022-03-21,ts600007,中国国贸,13.3,1.14,909089.0,945630.0,-36541.0,-773480.0,-135609.0
2022-03-21,ts688211,中科微至,50.19,1.05,905230.0,0.0,905230.0,1000732.0,-1905961.0
2022-03-21,ts002302,西部建设,8.09,-0.25,901339.0,1249168.0,-347829.0,-2179142.0,1277802.0
2022-03-21,ts600615,*ST丰华,8.32,1.59,900770.0,0.0,900770.0,-898049.0,-2723.0
2022-03-21,ts688328,深科达,28.15,2.51,899681.0,1155816.0,-256135.0,-1709080.0,809399.0
2022-03-21,ts603444,吉比特,352.75,2.32,898780.0,3995710.0,-3096930.0,-14064077.0,13165297.0
2022-03-21,ts600722,金牛化工,5.97,2.93,898669.0,0.0,898669.0,5873.0,-904542.0
2022-03-21,ts603737,三棵树,76.64,-1.1,897897.0,-3349938.0,4247835.0,-6524308.0,5626411.0
2022-03-21,ts300971,博亚精工,32.12,1.29,892644.0,0.0,892644.0,-61959.0,-830686.0
2022-03-21,ts603789,星光农机,9.69,4.64,892111.0,-39773.0,931884.0,-1145165.0,253053.0
2022-03-21,ts002983,芯瑞达,18.87,2.0,891226.0,0.0,891226.0,46692.0,-937918.0
2022-03-21,ts688787,海天瑞声,58.36,8.07,885281.0,-1223138.0,2108419.0,1174325.0,-2059605.0
2022-03-21,ts300687,赛意信息,24.77,-2.13,884030.0,2505397.0,-1621367.0,6554222.0,-7438253.0
2022-03-21,ts301039,中集车辆,10.0,2.99,882176.0,2442543.0,-1560367.0,-150680.0,-731495.0
2022-03-21,ts002502,鼎龙文化,3.6,0.56,880283.0,0.0,880283.0,-1553350.0,673067.0
2022-03-21,ts002029,七 匹 狼,5.29,0.95,880248.0,0.0,880248.0,656081.0,-1536329.0
2022-03-21,ts300836,佰奥智能,32.52,3.17,876519.0,0.0,876519.0,1004195.0,-1880714.0
2022-03-21,ts603569,长久物流,8.73,-1.91,875584.0,147537.0,728047.0,-1993232.0,1117648.0
2022-03-21,ts688228,开普云,39.49,3.73,875417.0,0.0,875417.0,1844725.0,-2720141.0
2022-03-21,ts603008,喜临门,30.7,-1.98,871769.0,-778260.0,1650029.0,12689696.0,-13561465.0
2022-03-21,ts688083,中望软件,230.0,-1.18,863454.0,-1239510.0,2102964.0,-2324301.0,1460847.0
2022-03-21,ts600970,中材国际,9.27,-0.86,861141.0,-1047588.0,1908729.0,4401480.0,-5262622.0
2022-03-21,ts300879,大叶股份,16.95,1.44,860868.0,0.0,860868.0,903487.0,-1764356.0
2022-03-21,ts300853,申昊科技,32.56,1.75,858765.0,1733715.0,-874950.0,-1181465.0,322701.0
2022-03-21,ts002859,洁美科技,27.24,0.59,855589.0,467370.0,388219.0,-8054952.0,7199363.0
2022-03-21,ts002977,天箭科技,62.3,0.71,853626.0,0.0,853626.0,-1106893.0,253267.0
2022-03-21,ts300627,华测导航,37.03,2.29,852444.0,-212344.0,1064788.0,10164523.0,-11016968.0
2022-03-21,ts600689,上海三毛,7.91,1.15,851981.0,105457.0,746524.0,-3223092.0,2371110.0
2022-03-21,ts600766,*ST园城,5.36,5.1,837526.0,186528.0,650998.0,1230455.0,-2067981.0
2022-03-21,ts002507,涪陵榨菜,31.5,3.45,837337.0,13660617.0,-12823280.0,-14120923.0,13283587.0
2022-03-21,ts600898,ST美讯,5.8,1.05,836780.0,0.0,836780.0,-1188652.0,351873.0
2022-03-21,ts603816,顾家家居,62.17,-1.79,832436.0,2567453.0,-1735017.0,-21506208.0,20673770.0
2022-03-21,ts603786,科博达,51.5,3.04,827387.0,1370741.0,-543354.0,1759402.0,-2586790.0
2022-03-21,ts600262,北方股份,20.02,1.78,820167.0,0.0,820167.0,-1661404.0,841237.0
2022-03-21,ts300961,深水海纳,17.26,2.74,813968.0,0.0,813968.0,536233.0,-1350201.0
2022-03-21,ts002150,通润装备,6.45,-0.15,809815.0,-1103360.0,1913175.0,2273018.0,-3082833.0
2022-03-21,ts002355,兴民智通,5.01,1.21,807177.0,0.0,807177.0,-1108800.0,301623.0
2022-03-21,ts688165,埃夫特-U,8.83,1.96,804587.0,0.0,804587.0,-276416.0,-528170.0
2022-03-21,ts688526,科前生物,26.05,1.01,802779.0,-2227330.0,3030109.0,702227.0,-1505005.0
2022-03-21,ts688662,富信科技,35.27,5.28,799667.0,0.0,799667.0,433514.0,-1233181.0
2022-03-21,ts002289,宇顺电子,6.43,1.42,787071.0,0.0,787071.0,56278.0,-843349.0
2022-03-21,ts605580,恒盛能源,13.54,1.35,777700.0,0.0,777700.0,-1037804.0,260105.0
2022-03-21,ts300857,协创数据,25.0,1.3,771939.0,0.0,771939.0,2343796.0,-3115735.0
2022-03-21,ts688567,孚能科技,26.36,0.11,766359.0,-3840501.0,4606860.0,2628388.0,-3394749.0
2022-03-21,ts603920,世运电路,16.98,1.07,764547.0,1374275.0,-609728.0,1358370.0,-2122916.0
2022-03-21,ts000595,宝塔实业,3.35,1.21,764001.0,-2086674.0,2850675.0,-5077936.0,4313935.0
2022-03-21,ts300469,信息发展,14.12,1.36,763772.0,-1050320.0,1814092.0,1169482.0,-1933256.0
2022-03-21,ts605336,帅丰电器,25.59,1.31,755807.0,0.0,755807.0,-1370813.0,615007.0
2022-03-21,ts605298,必得科技,18.04,2.5,749548.0,139496.0,610052.0,100714.0,-850264.0
2022-03-21,ts600345,长江通信,14.97,0.81,747122.0,0.0,747122.0,2039014.0,-2786136.0
2022-03-21,ts301013,利和兴,19.86,2.64,746477.0,0.0,746477.0,-7396.0,-739081.0
2022-03-21,ts603725,天安新材,7.52,2.17,745209.0,0.0,745209.0,-1201617.0,456407.0
2022-03-21,ts603012,创力集团,5.72,1.42,742283.0,0.0,742283.0,-746237.0,3953.0
2022-03-21,ts603157,*ST拉夏,1.34,0.75,739851.0,0.0,739851.0,-1099273.0,359422.0
2022-03-21,ts002586,*ST围海,3.61,4.94,738813.0,929105.0,-190292.0,2209646.0,-2948459.0
2022-03-21,ts688678,福立旺,22.64,0.71,732641.0,0.0,732641.0,1152219.0,-1884860.0
2022-03-21,ts600549,厦门钨业,19.17,0.31,732506.0,-8843817.0,9576323.0,10850065.0,-11582571.0
2022-03-21,ts688357,建龙微纳,134.0,1.67,731225.0,0.0,731225.0,4146968.0,-4878193.0
2022-03-21,ts600533,栖霞建设,3.74,3.03,731221.0,3297599.0,-2566378.0,-7689921.0,6958700.0
2022-03-21,ts603886,元祖股份,18.58,-1.38,730433.0,0.0,730433.0,-141504.0,-588928.0
2022-03-21,ts300932,三友联众,28.76,0.28,725260.0,0.0,725260.0,747126.0,-1472387.0
2022-03-21,ts300514,友讯达,11.5,1.23,722510.0,36736.0,685774.0,-1419286.0,696776.0
2022-03-21,ts688288,鸿泉物联,27.08,0.26,721542.0,0.0,721542.0,-816452.0,94909.0
2022-03-21,ts300681,英搏尔,87.28,-0.05,721231.0,0.0,721231.0,170532.0,-891763.0
2022-03-21,ts688013,天臣医疗,23.58,2.39,716348.0,0.0,716348.0,-677074.0,-39273.0
2022-03-21,ts605086,龙高股份,19.5,1.56,714091.0,1937.0,712154.0,-1357159.0,643069.0
2022-03-21,ts002210,飞马国际,2.97,0.34,709899.0,-1414678.0,2124577.0,-2679318.0,1969419.0
2022-03-21,ts600630,龙头股份,5.23,1.55,706945.0,0.0,706945.0,1547485.0,-2254430.0
2022-03-21,ts688058,宝兰德,105.99,4.92,704773.0,0.0,704773.0,-504021.0,-200751.0
2022-03-21,ts000027,深圳能源,6.62,-1.05,700608.0,1740942.0,-1040334.0,-3446694.0,2746084.0
2022-03-21,ts002458,益生股份,8.57,2.02,699937.0,0.0,699937.0,7182342.0,-7882279.0
2022-03-21,ts300515,三德科技,10.73,2.09,698573.0,0.0,698573.0,-284162.0,-414411.0
2022-03-21,ts300426,唐德影视,7.15,0.28,697022.0,0.0,697022.0,-177126.0,-519896.0
2022-03-21,ts603829,洛凯股份,11.31,0.35,693245.0,170400.0,522845.0,688308.0,-1381553.0
2022-03-21,ts603515,欧普照明,18.35,0.22,692962.0,0.0,692962.0,-600073.0,-92889.0
2022-03-21,ts603038,华立股份,9.58,1.91,689532.0,0.0,689532.0,529852.0,-1219384.0
2022-03-21,ts300962,中金辐照,19.66,2.61,684400.0,2255656.0,-1571256.0,-9970731.0,9286330.0
2022-03-21,ts605066,天正电气,9.23,0.33,682631.0,0.0,682631.0,-167164.0,-515467.0
2022-03-21,ts002484,江海股份,25.0,1.63,680961.0,1927369.0,-1246408.0,-7211825.0,6530862.0
2022-03-21,ts002294,信立泰,22.43,-0.18,679621.0,134855.0,544766.0,14582.0,-694203.0
2022-03-21,ts300284,苏交科,6.7,0.0,679275.0,-1257407.0,1936682.0,-3021111.0,2341836.0
2022-03-21,ts300967,晓鸣股份,20.04,6.26,678937.0,417348.0,261589.0,1373896.0,-2052833.0
2022-03-21,ts603899,晨光文具,50.19,-1.38,678628.0,-2204936.0,2883564.0,-3594618.0,2915989.0
2022-03-21,ts603662,柯力传感,19.31,0.94,675950.0,0.0,675950.0,1781729.0,-2457679.0
2022-03-21,ts600870,*ST厦华,4.42,-1.12,674308.0,1599110.0,-924802.0,366878.0,-1041186.0
2022-03-21,ts605178,时空科技,26.89,1.97,673585.0,1163150.0,-489565.0,-1555336.0,881750.0
2022-03-21,ts600890,*ST中房,1.52,4.11,671921.0,0.0,671921.0,-349715.0,-322205.0
2022-03-21,ts603298,杭叉集团,13.41,1.51,671833.0,21376.0,650457.0,-392413.0,-279420.0
2022-03-21,ts002818,富森美,11.44,0.62,668443.0,-1062649.0,1731092.0,2107623.0,-2776065.0
2022-03-21,ts600874,创业环保,6.87,1.48,667801.0,3926612.0,-3258811.0,146947.0,-814747.0
2022-03-21,ts688355,明志科技,25.9,-2.23,666411.0,-47610.0,714021.0,-602472.0,-63940.0
2022-03-21,ts300592,华凯创意,16.25,-0.18,652743.0,0.0,652743.0,-584253.0,-68490.0
2022-03-21,ts003002,壶化股份,13.3,3.91,645858.0,-1190802.0,1836660.0,363155.0,-1009013.0
2022-03-21,ts300385,雪浪环境,7.43,0.54,642763.0,0.0,642763.0,-713529.0,70766.0
2022-03-21,ts688136,科兴制药,33.33,1.77,642057.0,-1111910.0,1753967.0,14656.0,-656713.0
2022-03-21,ts600812,华北制药,8.1,2.4,640264.0,-736872.0,1377136.0,-4108547.0,3468284.0
2022-03-21,ts002631,德尔未来,6.18,0.32,633615.0,0.0,633615.0,324423.0,-958038.0
2022-03-21,ts600084,*ST中葡,4.29,0.0,632091.0,0.0,632091.0,-579835.0,-52256.0
2022-03-21,ts603697,有友食品,13.8,2.22,632073.0,0.0,632073.0,-1097694.0,465622.0
2022-03-21,ts600173,卧龙地产,5.85,3.36,630376.0,0.0,630376.0,-1170266.0,539890.0
2022-03-21,ts603983,丸美股份,24.7,0.32,630075.0,0.0,630075.0,-1717321.0,1087246.0
2022-03-21,ts688021,奥福环保,35.42,2.7,627943.0,1008425.0,-380482.0,408867.0,-1036811.0
2022-03-21,ts600693,东百集团,3.79,1.07,622964.0,479921.0,143043.0,-112380.0,-510585.0
2022-03-21,ts600605,汇通能源,8.78,1.15,621790.0,0.0,621790.0,-554434.0,-67356.0
2022-03-21,ts002522,浙江众成,5.89,2.08,620056.0,-1635576.0,2255632.0,2004816.0,-2624873.0
2022-03-21,ts003025,思进智能,30.47,1.26,613162.0,0.0,613162.0,-686183.0,73022.0
2022-03-21,ts301033,迈普医学,49.17,4.13,608765.0,0.0,608765.0,-1347229.0,738463.0
2022-03-21,ts002521,齐峰新材,5.79,0.52,608629.0,0.0,608629.0,-858319.0,249689.0
2022-03-21,ts002021,ST中捷,1.76,2.33,607891.0,880000.0,-272109.0,-1050500.0,442610.0
2022-03-21,ts002592,ST八菱,5.31,0.38,605931.0,0.0,605931.0,558813.0,-1164744.0
2022-03-21,ts688039,当虹科技,46.95,2.8,604980.0,-1519527.0,2124507.0,-1898190.0,1293211.0
2022-03-21,ts688189,南新制药,22.03,2.32,598991.0,1282358.0,-683367.0,416577.0,-1015568.0
2022-03-21,ts603028,赛福天,9.47,1.72,595534.0,0.0,595534.0,22900.0,-618434.0
2022-03-21,ts605366,宏柏新材,11.69,-0.17,592790.0,0.0,592790.0,-1863395.0,1270605.0
2022-03-21,ts603982,泉峰汽车,26.3,0.38,592130.0,-1244990.0,1837120.0,1814870.0,-2406999.0
2022-03-21,ts688338,赛科希德,40.15,0.83,591157.0,0.0,591157.0,-432074.0,-159082.0
2022-03-21,ts002519,银河电子,4.08,1.24,590114.0,0.0,590114.0,-160942.0,-429173.0
2022-03-21,ts603189,网达软件,14.9,0.68,587615.0,89280.0,498335.0,-1291635.0,704021.0
2022-03-21,ts688151,华强科技,29.15,1.22,584193.0,0.0,584193.0,-663275.0,79082.0
2022-03-21,ts300590,移为通信,24.88,-0.08,581566.0,-2777563.0,3359129.0,5080846.0,-5662411.0
2022-03-21,ts688616,西力科技,11.82,1.2,581192.0,0.0,581192.0,46989.0,-628182.0
2022-03-21,ts002354,天娱数科,4.83,-0.21,579220.0,-2460143.0,3039363.0,3504872.0,-4084091.0
2022-03-21,ts000410,ST沈机,4.79,-0.42,577242.0,0.0,577242.0,-175767.0,-401474.0
2022-03-21,ts600421,华嵘控股,10.11,2.22,576006.0,0.0,576006.0,-1575976.0,999971.0
2022-03-21,ts600305,恒顺醋业,10.83,1.4,575617.0,-82232.0,657849.0,2267355.0,-2842972.0
2022-03-21,ts002361,神剑股份,4.57,0.66,575484.0,0.0,575484.0,-58807.0,-516677.0
2022-03-21,ts600093,*ST易见,1.64,2.5,575471.0,-224884.0,800355.0,-683025.0,107556.0
2022-03-21,ts300371,汇中股份,14.85,1.57,571926.0,0.0,571926.0,69018.0,-640944.0
2022-03-21,ts002975,博杰股份,44.1,1.5,570831.0,0.0,570831.0,7520117.0,-8090950.0
2022-03-21,ts600587,新华医疗,28.49,6.31,568618.0,12375803.0,-11807185.0,362940.0,-931557.0
2022-03-21,ts300486,东杰智能,9.44,-0.63,568044.0,0.0,568044.0,-338547.0,-229497.0
2022-03-21,ts600889,南京化纤,5.28,1.15,565671.0,0.0,565671.0,-543170.0,-22500.0
2022-03-21,ts002715,登云股份,12.61,1.86,564512.0,0.0,564512.0,-395389.0,-169123.0
2022-03-21,ts600599,ST熊猫,9.38,4.22,561992.0,0.0,561992.0,-476003.0,-85989.0
2022-03-21,ts688097,博众精工,31.73,0.54,561571.0,0.0,561571.0,89121.0,-650693.0
2022-03-21,ts002632,道明光学,6.32,0.8,549975.0,0.0,549975.0,1775937.0,-2325911.0
2022-03-21,ts002927,泰永长征,10.63,0.57,543919.0,0.0,543919.0,138904.0,-682822.0
2022-03-21,ts300930,屹通新材,28.3,3.32,542577.0,0.0,542577.0,340991.0,-883567.0
2022-03-21,ts300478,杭州高新,11.36,1.61,537386.0,0.0,537386.0,-3847077.0,3309691.0
2022-03-21,ts300530,*ST达志,27.9,-1.34,536721.0,0.0,536721.0,-1162713.0,625992.0
2022-03-21,ts001212,中旗新材,32.88,3.53,535972.0,-707025.0,1242997.0,-8533039.0,7997068.0
2022-03-21,ts603328,依顿电子,6.46,0.31,534237.0,0.0,534237.0,-837052.0,302815.0
2022-03-21,ts002846,英联股份,7.01,2.94,532933.0,0.0,532933.0,2380460.0,-2913392.0
2022-03-21,ts603416,信捷电气,33.26,1.43,525913.0,36333.0,489580.0,109274.0,-635187.0
2022-03-21,ts000025,特  力Ａ,13.02,0.77,525536.0,-306349.0,831885.0,-2175432.0,1649894.0
2022-03-21,ts601279,英利汽车,6.36,0.95,523344.0,0.0,523344.0,-1262487.0,739143.0
2022-03-21,ts600091,*ST明科,1.65,2.48,522411.0,0.0,522411.0,510979.0,-1033390.0
2022-03-21,ts300190,维尔利,5.35,1.9,521351.0,1016560.0,-495209.0,175203.0,-696554.0
2022-03-21,ts600851,海欣股份,7.59,1.88,519997.0,0.0,519997.0,-754351.0,234355.0
2022-03-21,ts002989,中天精装,19.59,-0.61,517999.0,378922.0,139077.0,-77986.0,-440014.0
2022-03-21,ts600178,东安动力,6.96,0.58,517045.0,0.0,517045.0,-230534.0,-286511.0
2022-03-21,ts603053,成都燃气,9.32,0.22,513587.0,0.0,513587.0,-818925.0,305338.0
2022-03-21,ts688768,容知日新,65.85,3.05,511438.0,-351540.0,862978.0,-2477285.0,1965846.0
2022-03-21,ts301190,善水科技,25.78,2.46,510279.0,46332.0,463947.0,-6107068.0,5596789.0
